[ 2024-12-26 17:06:08,467 ]  Module: lang.py | Function: tts_langs | Line No: 33 -  DEBUG: langs: {'af': 'Afrikaans', 'am': 'Amharic', 'ar': 'Arabic', 'bg': 'Bulgarian', 'bn': 'Bengali', 'bs': 'Bosnian', 'ca': 'Catalan', 'cs': 'Czech', 'cy': 'Welsh', 'da': 'Danish', 'de': 'German', 'el': 'Greek', 'en': 'English', 'es': 'Spanish', 'et': 'Estonian', 'eu': 'Basque', 'fi': 'Finnish', 'fr': 'French', 'fr-CA': 'French (Canada)', 'gl': 'Galician', 'gu': 'Gujarati', 'ha': 'Hausa', 'hi': 'Hindi', 'hr': 'Croatian', 'hu': 'Hungarian', 'id': 'Indonesian', 'is': 'Icelandic', 'it': 'Italian', 'iw': 'Hebrew', 'ja': 'Japanese', 'jw': 'Javanese', 'km': 'Khmer', 'kn': 'Kannada', 'ko': 'Korean', 'la': 'Latin', 'lt': 'Lithuanian', 'lv': 'Latvian', 'ml': 'Malayalam', 'mr': 'Marathi', 'ms': 'Malay', 'my': 'Myanmar (Burmese)', 'ne': 'Nepali', 'nl': 'Dutch', 'no': 'Norwegian', 'pa': 'Punjabi (Gurmukhi)', 'pl': 'Polish', 'pt': 'Portuguese (Brazil)', 'pt-PT': 'Portuguese (Portugal)', 'ro': 'Romanian', 'ru': 'Russian', 'si': 'Sinhala', 'sk': 'Slovak', 'sq': 'Albanian', 'sr': 'Serbian', 'su': 'Sundanese', 'sv': 'Swedish', 'sw': 'Swahili', 'ta': 'Tamil', 'te': 'Telugu', 'th': 'Thai', 'tl': 'Filipino', 'tr': 'Turkish', 'uk': 'Ukrainian', 'ur': 'Urdu', 'vi': 'Vietnamese', 'yue': 'Cantonese', 'zh-CN': 'Chinese (Simplified)', 'zh-TW': 'Chinese (Mandarin/Taiwan)', 'zh': 'Chinese (Mandarin)'}
[ 2024-12-26 17:06:08,471 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function tone_marks at 0x000001C02AB3A980>
[ 2024-12-26 17:06:08,471 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function end_of_line at 0x000001C02AB3B7E0>
[ 2024-12-26 17:06:08,471 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function abbreviations at 0x000001C02AB3B740>
[ 2024-12-26 17:06:08,471 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function word_sub at 0x000001C02AB3B920>
[ 2024-12-26 17:06:08,472 ]  Module: tts.py | Function: _prepare_requests | Line No: 208 -  DEBUG: text_parts: ['\u0928\u092e\u094d\u0938\u091f\u0947 \u092e\u0947\u0930\u093e \u0928\u0945\u092e \u0936\u0941\u092d\u092e \u0939\u0948']
[ 2024-12-26 17:06:08,472 ]  Module: tts.py | Function: _prepare_requests | Line No: 209 -  DEBUG: text_parts: 1
[ 2024-12-26 17:06:08,472 ]  Module: tts.py | Function: _prepare_requests | Line No: 216 -  DEBUG: data-0: f.req=%5B%5B%5B%22jQ1olc%22%2C%22%5B%5C%22%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091f%5C%5Cu0947%20%5C%5Cu092e%5C%5Cu0947%5C%5Cu0930%5C%5Cu093e%20%5C%5Cu0928%5C%5Cu0945%5C%5Cu092e%20%5C%5Cu0936%5C%5Cu0941%5C%5Cu092d%5C%5Cu092e%20%5C%5Cu0939%5C%5Cu0948%5C%22%2C%5C%22mr%5C%22%2Cnull%2C%5C%22null%5C%22%5D%22%2Cnull%2C%22generic%22%5D%5D%5D&
[ 2024-12-26 17:06:08,472 ]  Module: connectionpool.py | Function: _new_conn | Line No: 1049 -  DEBUG: Starting new HTTPS connection (1): translate.google.com:443
[ 2024-12-26 17:06:08,801 ]  Module: connectionpool.py | Function: _make_request | Line No: 544 -  DEBUG: https://translate.google.com:443 "POST /_/TranslateWebserverUi/data/batchexecute HTTP/1.1" 200 None
[ 2024-12-26 17:06:08,843 ]  Module: tts.py | Function: stream | Line No: 275 -  DEBUG: headers-0: {'Referer': 'http://translate.google.com/', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36', 'Content-Type': 'application/x-www-form-urlencoded;charset=utf-8', 'Content-Length': '351'}
[ 2024-12-26 17:06:08,843 ]  Module: tts.py | Function: stream | Line No: 276 -  DEBUG: url-0: https://translate.google.com/_/TranslateWebserverUi/data/batchexecute
[ 2024-12-26 17:06:08,843 ]  Module: tts.py | Function: stream | Line No: 277 -  DEBUG: status-0: 200
[ 2024-12-26 17:06:08,844 ]  Module: tts.py | Function: write_to_fp | Line No: 318 -  DEBUG: part-0 written to <_io.BufferedWriter name='D:/personal/Personal_Projects/Anuwad-3/Backend\\static\\97d2161821e141099972307355188bbb.mp3'>
[ 2024-12-26 17:06:08,844 ]  Module: tts.py | Function: stream | Line No: 301 -  DEBUG: part-0 created
[ 2024-12-26 17:06:08,845 ]  Module: tts.py | Function: save | Line No: 337 -  DEBUG: Saved to D:/personal/Personal_Projects/Anuwad-3/Backend\static\97d2161821e141099972307355188bbb.mp3
[ 2024-12-26 17:06:08,846 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:08] "POST /stop_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:17,124 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:17] "OPTIONS /start_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:17,432 ]  Module: app.py | Function: start_recording | Line No: 56 -  INFO: inside start recording function !!
[ 2024-12-26 17:06:17,433 ]  Module: app.py | Function: record_audio | Line No: 41 -  INFO: inside record audio function !!!
[ 2024-12-26 17:06:17,434 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:17] "POST /start_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:20,169 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:20] "OPTIONS /stop_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:20,474 ]  Module: app.py | Function: stop_recording | Line No: 84 -  INFO: inside stop recording function !!
[ 2024-12-26 17:06:21,469 ]  Module: app.py | Function: stop_recording | Line No: 138 -  INFO: before indic call :
[ 2024-12-26 17:06:21,470 ]  Module: indic.py | Function: translate_text_indic | Line No: 28 -  INFO: inside indic translation :
[ 2024-12-26 17:06:22,352 ]  Module: app.py | Function: stop_recording | Line No: 141 -  INFO: after indic call :
[ 2024-12-26 17:06:22,352 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: text: \u0c28\u0c2e\u0c4d\u0c38\u0c1f\u0c47 \u0c2e\u0c47\u0c30\u0c3e \u0c28\u0c3e\u0c2e\u0c4d \u0c38\u0c41\u0c2c\u0c4d\u0c2e\u0c4d \u0c39\u0c48 
[ 2024-12-26 17:06:22,352 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: tld: com
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: lang: te
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: slow: False
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: lang_check: True
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: pre_processor_funcs: [<function tone_marks at 0x000001C02AB3A980>, <function end_of_line at 0x000001C02AB3B7E0>, <function abbreviations at 0x000001C02AB3B740>, <function word_sub at 0x000001C02AB3B920>]
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: tokenizer_func: <bound method Tokenizer.run of re.compile('(?<=\\?).|(?<=!).|(?<=\uff1f).|(?<=\uff01).|(?<!\\.[a-z])\\. |(?<!\\.[a-z]), |(?<!\\d):|\\]|\\(|\\[|\uff1a|—|\u3002|\u2025|\\\n|¡|\u3001|¿|\\)|\u060c|;|…|\uff0c', re.IGNORECASE) from: [<function tone_marks at 0x000001C02AB3BB00>, <function period_comma at 0x000001C02AB3BBA0>, <function colon at 0x000001C02AB3BC40>, <function other_punctuation at 0x000001C02AB3BCE0>]>
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: timeout: None
[ 2024-12-26 17:06:22,353 ]  Module: lang.py | Function: tts_langs | Line No: 33 -  DEBUG: langs: {'af': 'Afrikaans', 'am': 'Amharic', 'ar': 'Arabic', 'bg': 'Bulgarian', 'bn': 'Bengali', 'bs': 'Bosnian', 'ca': 'Catalan', 'cs': 'Czech', 'cy': 'Welsh', 'da': 'Danish', 'de': 'German', 'el': 'Greek', 'en': 'English', 'es': 'Spanish', 'et': 'Estonian', 'eu': 'Basque', 'fi': 'Finnish', 'fr': 'French', 'fr-CA': 'French (Canada)', 'gl': 'Galician', 'gu': 'Gujarati', 'ha': 'Hausa', 'hi': 'Hindi', 'hr': 'Croatian', 'hu': 'Hungarian', 'id': 'Indonesian', 'is': 'Icelandic', 'it': 'Italian', 'iw': 'Hebrew', 'ja': 'Japanese', 'jw': 'Javanese', 'km': 'Khmer', 'kn': 'Kannada', 'ko': 'Korean', 'la': 'Latin', 'lt': 'Lithuanian', 'lv': 'Latvian', 'ml': 'Malayalam', 'mr': 'Marathi', 'ms': 'Malay', 'my': 'Myanmar (Burmese)', 'ne': 'Nepali', 'nl': 'Dutch', 'no': 'Norwegian', 'pa': 'Punjabi (Gurmukhi)', 'pl': 'Polish', 'pt': 'Portuguese (Brazil)', 'pt-PT': 'Portuguese (Portugal)', 'ro': 'Romanian', 'ru': 'Russian', 'si': 'Sinhala', 'sk': 'Slovak', 'sq': 'Albanian', 'sr': 'Serbian', 'su': 'Sundanese', 'sv': 'Swedish', 'sw': 'Swahili', 'ta': 'Tamil', 'te': 'Telugu', 'th': 'Thai', 'tl': 'Filipino', 'tr': 'Turkish', 'uk': 'Ukrainian', 'ur': 'Urdu', 'vi': 'Vietnamese', 'yue': 'Cantonese', 'zh-CN': 'Chinese (Simplified)', 'zh-TW': 'Chinese (Mandarin/Taiwan)', 'zh': 'Chinese (Mandarin)'}
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function tone_marks at 0x000001C02AB3A980>
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function end_of_line at 0x000001C02AB3B7E0>
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function abbreviations at 0x000001C02AB3B740>
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function word_sub at 0x000001C02AB3B920>
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: _prepare_requests | Line No: 208 -  DEBUG: text_parts: ['\u0c28\u0c2e\u0c4d\u0c38\u0c1f\u0c47 \u0c2e\u0c47\u0c30\u0c3e \u0c28\u0c3e\u0c2e\u0c4d \u0c38\u0c41\u0c2c\u0c4d\u0c2e\u0c4d \u0c39\u0c48']
[ 2024-12-26 17:06:22,353 ]  Module: tts.py | Function: _prepare_requests | Line No: 209 -  DEBUG: text_parts: 1
[ 2024-12-26 17:06:22,354 ]  Module: tts.py | Function: _prepare_requests | Line No: 216 -  DEBUG: data-0: f.req=%5B%5B%5B%22jQ1olc%22%2C%22%5B%5C%22%5C%5Cu0c28%5C%5Cu0c2e%5C%5Cu0c4d%5C%5Cu0c38%5C%5Cu0c1f%5C%5Cu0c47%20%5C%5Cu0c2e%5C%5Cu0c47%5C%5Cu0c30%5C%5Cu0c3e%20%5C%5Cu0c28%5C%5Cu0c3e%5C%5Cu0c2e%5C%5Cu0c4d%20%5C%5Cu0c38%5C%5Cu0c41%5C%5Cu0c2c%5C%5Cu0c4d%5C%5Cu0c2e%5C%5Cu0c4d%20%5C%5Cu0c39%5C%5Cu0c48%5C%22%2C%5C%22te%5C%22%2Cnull%2C%5C%22null%5C%22%5D%22%2Cnull%2C%22generic%22%5D%5D%5D&
[ 2024-12-26 17:06:22,354 ]  Module: connectionpool.py | Function: _new_conn | Line No: 1049 -  DEBUG: Starting new HTTPS connection (1): translate.google.com:443
[ 2024-12-26 17:06:22,666 ]  Module: connectionpool.py | Function: _make_request | Line No: 544 -  DEBUG: https://translate.google.com:443 "POST /_/TranslateWebserverUi/data/batchexecute HTTP/1.1" 200 None
[ 2024-12-26 17:06:22,717 ]  Module: tts.py | Function: stream | Line No: 275 -  DEBUG: headers-0: {'Referer': 'http://translate.google.com/', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36', 'Content-Type': 'application/x-www-form-urlencoded;charset=utf-8', 'Content-Length': '384'}
[ 2024-12-26 17:06:22,718 ]  Module: tts.py | Function: stream | Line No: 276 -  DEBUG: url-0: https://translate.google.com/_/TranslateWebserverUi/data/batchexecute
[ 2024-12-26 17:06:22,718 ]  Module: tts.py | Function: stream | Line No: 277 -  DEBUG: status-0: 200
[ 2024-12-26 17:06:22,719 ]  Module: tts.py | Function: write_to_fp | Line No: 318 -  DEBUG: part-0 written to <_io.BufferedWriter name='D:/personal/Personal_Projects/Anuwad-3/Backend\\static\\e4060f8657cf4d0a8e0bbb9070f54907.mp3'>
[ 2024-12-26 17:06:22,719 ]  Module: tts.py | Function: stream | Line No: 301 -  DEBUG: part-0 created
[ 2024-12-26 17:06:22,720 ]  Module: tts.py | Function: save | Line No: 337 -  DEBUG: Saved to D:/personal/Personal_Projects/Anuwad-3/Backend\static\e4060f8657cf4d0a8e0bbb9070f54907.mp3
[ 2024-12-26 17:06:22,721 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:22] "POST /stop_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:25,562 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:25] "[35m[1mGET /static/e4060f8657cf4d0a8e0bbb9070f54907.mp3 HTTP/1.1[0m" 206 -
[ 2024-12-26 17:06:34,306 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:34] "OPTIONS /start_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:34,612 ]  Module: app.py | Function: start_recording | Line No: 56 -  INFO: inside start recording function !!
[ 2024-12-26 17:06:34,613 ]  Module: app.py | Function: record_audio | Line No: 41 -  INFO: inside record audio function !!!
[ 2024-12-26 17:06:34,614 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:34] "POST /start_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:39,146 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:39] "OPTIONS /stop_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:39,456 ]  Module: app.py | Function: stop_recording | Line No: 84 -  INFO: inside stop recording function !!
[ 2024-12-26 17:06:41,166 ]  Module: app.py | Function: stop_recording | Line No: 138 -  INFO: before indic call :
[ 2024-12-26 17:06:41,167 ]  Module: indic.py | Function: translate_text_indic | Line No: 28 -  INFO: inside indic translation :
[ 2024-12-26 17:06:42,528 ]  Module: app.py | Function: stop_recording | Line No: 84 -  INFO: inside stop recording function !!
[ 2024-12-26 17:06:42,529 ]  Module: _internal.py | Function: _log | Line No: 97 -  INFO: 127.0.0.1 - - [26/Dec/2024 17:06:42] "POST /stop_recording HTTP/1.1" 200 -
[ 2024-12-26 17:06:44,761 ]  Module: app.py | Function: stop_recording | Line No: 141 -  INFO: after indic call :
[ 2024-12-26 17:06:44,761 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: text: \u0928\u092e\u094d\u0938\u0915\u0930 \u0928\u092e\u094d\u0938\u091f\u0947 \u092e\u0947\u0930\u0940 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u094d\u0938\u091a\u0947 \u0928\u094d\u0938\u091a\u0947 \u0928\u094d\u0938\u091a\u0947 
[ 2024-12-26 17:06:44,762 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: tld: com
[ 2024-12-26 17:06:44,762 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: lang: mr
[ 2024-12-26 17:06:44,762 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: slow: False
[ 2024-12-26 17:06:44,762 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: lang_check: True
[ 2024-12-26 17:06:44,762 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: pre_processor_funcs: [<function tone_marks at 0x000001C02AB3A980>, <function end_of_line at 0x000001C02AB3B7E0>, <function abbreviations at 0x000001C02AB3B740>, <function word_sub at 0x000001C02AB3B920>]
[ 2024-12-26 17:06:44,762 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: tokenizer_func: <bound method Tokenizer.run of re.compile('(?<=\\?).|(?<=!).|(?<=\uff1f).|(?<=\uff01).|(?<!\\.[a-z])\\. |(?<!\\.[a-z]), |(?<!\\d):|\\]|\\(|\\[|\uff1a|—|\u3002|\u2025|\\\n|¡|\u3001|¿|\\)|\u060c|;|…|\uff0c', re.IGNORECASE) from: [<function tone_marks at 0x000001C02AB3BB00>, <function period_comma at 0x000001C02AB3BBA0>, <function colon at 0x000001C02AB3BC40>, <function other_punctuation at 0x000001C02AB3BCE0>]>
[ 2024-12-26 17:06:44,762 ]  Module: tts.py | Function: __init__ | Line No: 130 -  DEBUG: timeout: None
[ 2024-12-26 17:06:44,762 ]  Module: lang.py | Function: tts_langs | Line No: 33 -  DEBUG: langs: {'af': 'Afrikaans', 'am': 'Amharic', 'ar': 'Arabic', 'bg': 'Bulgarian', 'bn': 'Bengali', 'bs': 'Bosnian', 'ca': 'Catalan', 'cs': 'Czech', 'cy': 'Welsh', 'da': 'Danish', 'de': 'German', 'el': 'Greek', 'en': 'English', 'es': 'Spanish', 'et': 'Estonian', 'eu': 'Basque', 'fi': 'Finnish', 'fr': 'French', 'fr-CA': 'French (Canada)', 'gl': 'Galician', 'gu': 'Gujarati', 'ha': 'Hausa', 'hi': 'Hindi', 'hr': 'Croatian', 'hu': 'Hungarian', 'id': 'Indonesian', 'is': 'Icelandic', 'it': 'Italian', 'iw': 'Hebrew', 'ja': 'Japanese', 'jw': 'Javanese', 'km': 'Khmer', 'kn': 'Kannada', 'ko': 'Korean', 'la': 'Latin', 'lt': 'Lithuanian', 'lv': 'Latvian', 'ml': 'Malayalam', 'mr': 'Marathi', 'ms': 'Malay', 'my': 'Myanmar (Burmese)', 'ne': 'Nepali', 'nl': 'Dutch', 'no': 'Norwegian', 'pa': 'Punjabi (Gurmukhi)', 'pl': 'Polish', 'pt': 'Portuguese (Brazil)', 'pt-PT': 'Portuguese (Portugal)', 'ro': 'Romanian', 'ru': 'Russian', 'si': 'Sinhala', 'sk': 'Slovak', 'sq': 'Albanian', 'sr': 'Serbian', 'su': 'Sundanese', 'sv': 'Swedish', 'sw': 'Swahili', 'ta': 'Tamil', 'te': 'Telugu', 'th': 'Thai', 'tl': 'Filipino', 'tr': 'Turkish', 'uk': 'Ukrainian', 'ur': 'Urdu', 'vi': 'Vietnamese', 'yue': 'Cantonese', 'zh-CN': 'Chinese (Simplified)', 'zh-TW': 'Chinese (Mandarin/Taiwan)', 'zh': 'Chinese (Mandarin)'}
[ 2024-12-26 17:06:44,766 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function tone_marks at 0x000001C02AB3A980>
[ 2024-12-26 17:06:44,766 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function end_of_line at 0x000001C02AB3B7E0>
[ 2024-12-26 17:06:44,766 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function abbreviations at 0x000001C02AB3B740>
[ 2024-12-26 17:06:44,767 ]  Module: tts.py | Function: _tokenize | Line No: 173 -  DEBUG: pre-processing: <function word_sub at 0x000001C02AB3B920>
[ 2024-12-26 17:06:44,767 ]  Module: tts.py | Function: _tokenize | Line No: 180 -  DEBUG: tokenizing: <bound method Tokenizer.run of re.compile('(?<=\\?).|(?<=!).|(?<=\uff1f).|(?<=\uff01).|(?<!\\.[a-z])\\. |(?<!\\.[a-z]), |(?<!\\d):|\\]|\\(|\\[|\uff1a|—|\u3002|\u2025|\\\n|¡|\u3001|¿|\\)|\u060c|;|…|\uff0c', re.IGNORECASE) from: [<function tone_marks at 0x000001C02AB3BB00>, <function period_comma at 0x000001C02AB3BBA0>, <function colon at 0x000001C02AB3BC40>, <function other_punctuation at 0x000001C02AB3BCE0>]>
[ 2024-12-26 17:06:44,767 ]  Module: tts.py | Function: _prepare_requests | Line No: 208 -  DEBUG: text_parts: ['\u0928\u092e\u094d\u0938\u0915\u0930 \u0928\u092e\u094d\u0938\u091f\u0947 \u092e\u0947\u0930\u0940 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947 \u0928\u092e\u094d\u0938\u091a\u0947', '\u0928\u094d\u0938\u091a\u0947 \u0928\u094d\u0938\u091a\u0947 \u0928\u094d\u0938\u091a\u0947']
[ 2024-12-26 17:06:44,767 ]  Module: tts.py | Function: _prepare_requests | Line No: 209 -  DEBUG: text_parts: 2
[ 2024-12-26 17:06:44,767 ]  Module: tts.py | Function: _prepare_requests | Line No: 216 -  DEBUG: data-0: f.req=%5B%5B%5B%22jQ1olc%22%2C%22%5B%5C%22%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu0915%5C%5Cu0930%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091f%5C%5Cu0947%20%5C%5Cu092e%5C%5Cu0947%5C%5Cu0930%5C%5Cu0940%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu092e%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%5C%22%2C%5C%22mr%5C%22%2Cnull%2C%5C%22null%5C%22%5D%22%2Cnull%2C%22generic%22%5D%5D%5D&
[ 2024-12-26 17:06:44,767 ]  Module: tts.py | Function: _prepare_requests | Line No: 216 -  DEBUG: data-1: f.req=%5B%5B%5B%22jQ1olc%22%2C%22%5B%5C%22%5C%5Cu0928%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%20%5C%5Cu0928%5C%5Cu094d%5C%5Cu0938%5C%5Cu091a%5C%5Cu0947%5C%22%2C%5C%22mr%5C%22%2Cnull%2C%5C%22null%5C%22%5D%22%2Cnull%2C%22generic%22%5D%5D%5D&
[ 2024-12-26 17:06:44,768 ]  Module: connectionpool.py | Function: _new_conn | Line No: 1049 -  DEBUG: Starting new HTTPS connection (1): translate.google.com:443
[ 2024-12-26 17:06:45,190 ]  Module: connectionpool.py | Function: _make_request | Line No: 544 -  DEBUG: https://translate.google.com:443 "POST /_/TranslateWebserverUi/data/batchexecute HTTP/1.1" 200 None
[ 2024-12-26 17:06:45,340 ]  Module: tts.py | Function: stream | Line No: 275 -  DEBUG: headers-0: {'Referer': 'http://translate.google.com/', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36', 'Content-Type': 'application/x-www-form-urlencoded;charset=utf-8', 'Content-Length': '1071'}
[ 2024-12-26 17:06:45,340 ]  Module: tts.py | Function: stream | Line No: 276 -  DEBUG: url-0: https://translate.google.com/_/TranslateWebserverUi/data/batchexecute
[ 2024-12-26 17:06:45,340 ]  Module: tts.py | Function: stream | Line No: 277 -  DEBUG: status-0: 200
[ 2024-12-26 17:06:45,344 ]  Module: tts.py | Function: write_to_fp | Line No: 318 -  DEBUG: part-0 written to <_io.BufferedWriter name='D:/personal/Personal_Projects/Anuwad-3/Backend\\static\\7890a75c55f342cf9be2cb14416fdfc7.mp3'>
[ 2024-12-26 17:06:45,344 ]  Module: tts.py | Function: stream | Line No: 301 -  DEBUG: part-0 created
[ 2024-12-26 17:06:45,344 ]  Module: connectionpool.py | Function: _new_conn | Line No: 1049 -  DEBUG: Starting new HTTPS connection (1): translate.google.com:443
[ 2024-12-26 17:06:45,741 ]  Module: connectionpool.py | Function: _make_request | Line No: 544 -  DEBUG: https://translate.google.com:443 "POST /_/TranslateWebserverUi/data/batchexecute HTTP/1.1" 200 None
[ 2024-12-26 17:06:45,749 ]  Module: tts.py | Function: stream | Line No: 275 -  DEBUG: headers-1: {'Referer': 'http://translate.google.com/', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36', 'Content-Type': 'application/x-www-form-urlencoded;charset=utf-8', 'Content-Length': '301'}
